,label,model
167633,1,0.972330212593
122747,1,0.878201425076
70792,1,0.861645281315
170484,1,0.933226406574
81043,1,0.821314573288
194638,1,0.890518903732
93929,1,0.811576426029
111249,1,0.873281896114
82633,1,0.825785577297
166579,1,0.835373342037
82484,1,0.884689688683
167204,0,0.823590457439
201748,1,0.921580672264
31369,1,0.868893325329
72016,1,0.959463000298
159842,1,0.842848837376
54743,1,0.862696707249
171943,1,0.895931720734
171304,0,0.832887232304
46657,1,0.913532674313
151774,1,0.826194763184
15153,1,0.817326843739
2338,1,0.831946134567
195128,1,0.873273730278
21947,1,0.770963251591
196141,1,0.892891705036
202408,1,0.780348479748
98350,0,0.802723705769
148036,1,0.94062936306
191275,1,0.867862403393
140575,0,0.809770226479
73542,1,0.874058425426
154897,1,0.867707908154
58779,1,0.917296826839
103537,1,0.869857668877
79217,1,0.922861933708
42110,1,0.866976499557
185340,1,0.815268397331
167900,1,0.854462504387
163694,1,0.849081814289
191954,1,0.865241289139
174851,1,0.900116145611
76384,1,0.869836032391
196980,1,0.911227762699
121124,1,0.859784007072
30120,1,0.934553444386
140504,1,0.87216001749
958,1,0.937027215958
50294,1,0.900083363056
142845,1,0.874598622322
89483,1,0.856967508793
17120,1,0.873319923878
136230,1,0.819339573383
74053,1,0.874308109283
138991,1,0.855970740318
35482,1,0.87702780962
189543,1,0.806804835796
199280,1,0.822168171406
166096,1,0.889939665794
18919,1,0.883184552193
179942,1,0.889178156853
169904,1,0.87075138092
108119,1,0.944635510445
102654,1,0.836889088154
204797,1,0.942768514156
162435,1,0.886525154114
202663,1,0.899290144444
151126,1,0.802364587784
185119,1,0.853547215462
39302,1,0.862733840942
147156,1,0.893815159798
199564,1,0.849208295345
67267,1,0.84108042717
31363,1,0.88162535429
88651,0,0.802714347839
128907,1,0.851774096489
71012,1,0.803424298763
73800,0,0.804591536522
59995,1,0.851208090782
12980,0,0.803485572338
67739,0,0.825416505337
186639,1,0.898533761501
190113,1,0.865243256092
193517,1,0.849698781967
47963,1,0.897019863129
150426,1,0.855739057064
177481,0,0.804549396038
42883,1,0.91218316555
73283,1,0.845423817635
85353,0,0.802737057209
54385,1,0.897187590599
74317,1,0.859927892685
158761,1,0.871470332146
151600,1,0.811501204967
203183,1,0.978154838085
190395,1,0.9097417593
39688,1,0.838700950146
95761,1,0.842924118042
126361,1,0.897544682026
106819,1,0.916481137276
4614,1,0.871251225471
206139,1,0.955549657345
156854,1,0.941569447517
124565,1,0.84801197052
174248,0,0.896193921566
125721,0,0.809794962406
48318,0,0.813277006149
71757,1,0.842071473598
3747,0,0.802694141865
44887,1,0.801897644997
48609,0,0.802497088909
147976,1,0.922215938568
179230,1,0.823295176029
19408,1,0.760875225067
111020,0,0.802230536938
68069,1,0.865710556507
9244,1,0.853661298752
35252,1,0.883287489414
155689,1,0.861264765263
31042,1,0.865153610706
204219,1,0.821793138981
13293,1,0.863774120808
122389,1,0.869301199913
13973,1,0.924276947975
112558,1,0.864818513393
204456,1,0.872883439064
80016,1,0.858453452587
163706,0,0.804571330547
128826,1,0.883870124817
90019,1,0.875944495201
28678,1,0.864491522312
142896,1,0.915419340134
144066,1,0.8123934865
117193,1,0.878797411919
163447,0,0.828118443489
155816,1,0.909043133259
127126,1,0.841956853867
153903,1,0.897904396057
192734,1,0.896752178669
193855,1,0.925278484821
45972,1,0.881573736668
145200,1,0.900383651257
58442,1,0.833051681519
121810,1,0.858980894089
142618,1,0.87328261137
53818,1,0.938123047352
199726,1,0.869715154171
177442,1,0.900254249573
163616,1,0.82512152195
202870,1,0.893399178982
92470,1,0.904147744179
19473,1,0.899194598198
140886,0,0.80192899704
124588,1,0.904245734215
181594,1,0.895883440971
56188,0,0.802377641201
203379,1,0.857171714306
194644,1,0.832520842552
198804,1,0.89625287056
100912,1,0.853228747845
119300,1,0.803720116615
106013,1,0.873450696468
69140,1,0.841732442379
168099,1,0.885962367058
94262,1,0.857233166695
36817,1,0.962977170944
110860,1,0.802739202976
103835,1,0.983846843243
13659,1,0.886130571365
106862,1,0.839676320553
29000,1,0.914676010609
20153,1,0.809957027435
78655,1,0.802957892418
32517,0,0.886216044426
78299,1,0.913056671619
9985,1,0.818192303181
28058,0,0.830242574215
138027,1,0.93624651432
172521,1,0.869873166084
147896,1,0.867972254753
137754,1,0.930387794971
165257,1,0.906609833241
99298,1,0.873164534569
115182,1,0.820989310741
5200,1,0.838870167732
24371,1,0.841878175735
155792,0,0.872463285923
171856,1,0.816300749779
76940,1,0.88657772541
49725,1,0.863544523716
88546,1,0.855736017227
54387,0,0.81253939867
89922,1,0.918853402138
92030,1,0.83381408453
99797,1,0.852439105511
60257,1,0.922224164009
172763,1,0.926129937172
207226,1,0.871028661728
128577,1,0.868355154991
66377,1,0.902386665344
146943,1,0.801899492741
21587,1,0.897383093834
9303,1,0.870365977287
169513,1,0.870462059975
41592,1,0.91328138113
6851,1,0.844047129154
74281,1,0.887940943241
100687,0,0.810441792011
56655,0,0.802439212799
125129,1,0.842678546906
108790,1,0.909694254398
70764,1,0.858657062054
29274,1,0.891430318356
69875,1,0.912792026997
87599,1,0.848507583141
72170,1,0.867830097675
156753,1,0.878733038902
76652,1,0.903105258942
191199,1,0.975808262825
151414,0,0.862994730473
166490,1,0.857772648335
78185,1,0.8360247612
48504,1,0.91754513979
179501,1,0.922949552536
67997,0,0.809762775898
119943,1,0.883737683296
190177,1,0.829764187336
110487,1,0.819393157959
139846,1,0.872149050236
24634,0,0.85315990448
111921,1,0.951027214527
182150,1,0.810858547688
87190,1,0.812400341034
156856,1,0.865839779377
32990,1,0.917468369007
3178,1,0.870354831219
64445,1,0.958236157894
113782,1,0.895990490913
174605,1,0.898247420788
154552,0,0.829181909561
95793,1,0.880750358105
10463,1,0.891188263893
24138,1,0.829623103142
186867,1,0.939670741558
166792,1,0.879419088364
12241,1,0.880316019058
140109,1,0.801784038544
3321,1,0.949593901634
62626,1,0.816035687923
150775,1,0.919166445732
15936,1,0.844881236553
112176,1,0.862369835377
54912,1,0.83802819252
17917,1,0.848196983337
208442,0,0.802430510521
207806,1,0.827402591705
30252,1,0.819227695465
2388,1,0.860317826271
8936,1,0.907700419426
64353,1,0.953066587448
36330,1,0.850328505039
204869,1,0.887350201607
92427,1,0.865973770618
58899,1,0.839344680309
161708,0,0.864880621433
74236,1,0.817198514938
7925,1,0.904960155487
87368,1,0.797910749912
198897,1,0.86361759901
43270,1,0.863153576851
116604,1,0.884602546692
110489,1,0.94641906023
71250,1,0.829950630665
11976,1,0.896472990513
193257,1,0.878272593021
40397,1,0.879768013954
81551,1,0.856911838055
170674,1,0.801941096783
68607,0,0.806768894196
145384,0,0.846561551094
55531,1,0.909011304379
121818,1,0.830151021481
68951,1,0.854179501534
141225,1,0.885084033012
194985,1,0.927307963371
160436,1,0.808205723763
43739,0,0.826981782913
181676,1,0.860494375229
113240,1,0.824179291725
112743,1,0.857058227062
196348,1,0.90196710825
112973,1,0.878376305103
91088,1,0.847930490971
77454,0,0.897493720055
85230,1,0.851113140583
157303,1,0.836438894272
204678,1,0.813629865646
55556,1,0.847778916359
166821,1,0.827440977097
26417,1,0.935847640038
69994,1,0.878957509995
160563,1,0.884013295174
178465,0,0.86091196537
99548,1,0.909774422646
95122,0,0.82280009985
32394,0,0.801939964294
102825,1,0.838773071766
610,1,0.90130251646
207612,1,0.816773116589
63959,1,0.983567118645
74655,1,0.856917858124
102058,0,0.811314404011
166458,1,0.867927670479
193929,1,0.855280935764
145085,1,0.862577259541
56299,0,0.82721477747
24937,0,0.827956557274
119296,1,0.846081912518
44872,1,0.875927209854
84927,1,0.846439301968
66616,1,0.839038491249
18859,1,0.839440405369
23267,1,0.906422376633
115006,1,0.816695690155
203365,1,0.934661567211
183975,0,0.907164573669
194454,1,0.963919758797
201744,1,0.842615127563
65406,1,0.880976617336
209288,1,0.938134968281
15596,1,0.872428059578
158194,1,0.877888858318
74553,0,0.802984833717
187267,1,0.851400196552
4822,1,0.904268026352
83418,1,0.886492967606
191395,1,0.820508897305
39706,1,0.825482547283
168688,0,0.824749410152
80392,1,0.894301593304
177928,0,0.907575547695
54715,1,0.864740431309
157180,1,0.847403109074
188685,1,0.901078879833
184463,1,0.824774324894
82124,1,0.850368142128
156171,1,0.837889492512
53394,1,0.817750871181
184100,1,0.863615989685
116986,1,0.859802961349
86956,0,0.803225696087
13604,1,0.95054090023
27387,1,0.929698050022
160281,1,0.934678137302
5497,1,0.866086065769
60322,1,0.897567331791
4439,1,0.895628631115
96209,1,0.811910092831
130879,0,0.833436369896
138722,1,0.819338560104
104454,1,0.889299273491
57462,1,0.852007687092
155533,1,0.86156898737
19793,1,0.883444726467
119419,1,0.867790400982
87126,0,0.801907598972
59965,0,0.813215136528
20159,1,0.898012161255
108772,0,0.850803554058
51618,0,0.836590886116
100130,1,0.820779025555
196256,1,0.85579842329
3549,1,0.827916502953
53157,1,0.869416952133
74562,1,0.88262450695
55162,1,0.803324043751
37894,1,0.86291384697
185641,1,0.816800475121
39256,1,0.861605107784
4772,1,0.852687358856
52517,0,0.849627614021
113961,1,0.873284459114
39213,1,0.82809305191
48088,1,0.931334793568
122730,1,0.923330187798
97839,1,0.823907673359
355,1,0.865369319916
33148,1,0.869640350342
81535,1,0.90802115202
202908,1,0.872549772263
85866,1,0.840300559998
29947,0,0.801950454712
171025,1,0.941757202148
5373,1,0.871003627777
36778,1,0.856286942959
78854,1,0.917942762375
19104,1,0.859541118145
119974,1,0.903131306171
133664,0,0.807728827
67375,1,0.926095068455
77969,1,0.914941072464
79956,1,0.841861009598
19742,1,0.825961589813
20621,0,0.802549362183
137786,1,0.888337850571
187756,1,0.8824467659
77628,1,0.932724177837
111007,1,0.862642228603
123903,0,0.806957900524
5017,1,0.875795900822
115760,1,0.901187181473
69384,1,0.87915545702
101847,1,0.888178706169
43138,1,0.866280376911
9499,1,0.8524543643
70752,1,0.835363149643
119236,0,0.863152861595
116391,1,0.89695507288
15803,1,0.859276235104
57285,0,0.875043332577
103261,1,0.802078187466
76348,1,0.802731156349
95323,1,0.856856822968
147826,1,0.803334474564
94982,1,0.834276676178
60840,1,0.895692110062
140756,1,0.820094645023
186750,1,0.903566241264
31696,1,0.86427205801
98169,1,0.839267194271
207798,0,0.812199473381
136561,1,0.944321393967
95748,1,0.838342368603
111621,1,0.868229150772
127,1,0.746679604053
98972,1,0.905059874058
161243,1,0.874529838562
21750,1,0.890035510063
120917,0,0.88501226902
157999,1,0.840912461281
56156,1,0.910317540169
24964,1,0.818939507008
160353,1,0.803001999855
83954,1,0.938142359257
32385,1,0.812476754189
73025,1,0.845594108105
24801,1,0.867052018642
31128,1,0.86713218689
100073,1,0.923613905907
137229,1,0.830632209778
90521,1,0.933322966099
9246,1,0.888711392879
140275,0,0.8341807127
184697,1,0.934258162975
71326,1,0.943192720413
74871,1,0.88523966074
208754,1,0.887204229832
38899,0,0.802460730076
107631,0,0.851892948151
129927,1,0.839537858963
59355,1,0.919116616249
118057,1,0.830369770527
10888,1,0.874496877193
24588,1,0.902013003826
101602,1,0.942049920559
182197,1,0.872405648232
72423,0,0.801911771297
18786,1,0.953076124191
55748,1,0.855190575123
58827,1,0.762793898582
79858,1,0.867643117905
185525,1,0.874458611012
174359,1,0.861334145069
16284,1,0.816597342491
80649,1,0.809773027897
202608,1,0.853418052197
151059,1,0.885954856873
143101,1,0.898029625416
64257,1,0.856569051743
145849,1,0.851304590702
80996,1,0.850150346756
76680,1,0.850383996964
89392,1,0.810986697674
2870,1,0.896052718163
34999,1,0.926974475384
206247,1,0.867215692997
95324,1,0.861549377441
26533,1,0.815468668938
163075,1,0.848972678185
34707,0,0.801915764809
12232,1,0.89952147007
141098,1,0.878627479076
149377,1,0.871952831745
65158,0,0.832106411457
165076,1,0.840781569481
141085,1,0.853724896908
122079,1,0.920775949955
151124,1,0.869834303856
162788,0,0.817575871944
111289,1,0.934151649475
58919,0,0.857257723808
9936,1,0.870212554932
76807,0,0.866669714451
37899,0,0.80191552639
197941,1,0.87207955122
9183,1,0.912576913834
84406,1,0.801962673664
91020,1,0.950073361397
117891,1,0.901064932346
162401,1,0.809942126274
121049,1,0.824394226074
152873,1,0.818026185036
170439,1,0.836810529232
152364,1,0.911222755909
70763,1,0.868153333664
118316,1,0.914803266525
47522,1,0.828657448292
42835,1,0.885512590408
157496,1,0.836387515068
68087,1,0.785328149796
91263,1,0.85739248991
187178,0,0.900002062321
24595,1,0.810190737247
51559,1,0.845234692097
25241,1,0.827473342419
205044,1,0.878638982773
181540,1,0.871169805527
201541,1,0.928869962692
88132,1,0.844518303871
68386,1,0.801963806152
121242,1,0.869045555592
54606,0,0.822672903538
114055,1,0.897463858128
59022,1,0.961349487305
48922,1,0.872410178185
76917,0,0.85658788681
117292,1,0.875082015991
29279,1,0.824269115925
71156,1,0.878506779671
26899,1,0.860719263554
41411,1,0.88516998291
46443,1,0.875607073307
68584,1,0.820883870125
107501,1,0.819946527481
132398,1,0.871990680695
153649,1,0.914188146591
88333,1,0.86636197567
165882,1,0.838144958019
189259,1,0.851106286049
153326,1,0.930975496769
76338,1,0.92787283659
21024,0,0.87190669775
45803,1,0.870783984661
163025,1,0.913691222668
67896,1,0.891155123711
163077,1,0.888856768608
127744,1,0.866478800774
136166,1,0.950061619282
162038,1,0.928461849689
176716,1,0.86925059557
41076,1,0.861932694912
133669,1,0.896440684795
153457,1,0.858426392078
121796,1,0.895742237568
89678,1,0.849539160728
12553,1,0.877980649471
22772,1,0.890032708645
202725,1,0.869742929935
124254,1,0.862367033958
174577,1,0.837116479874
5383,1,0.876852989197
43049,1,0.921879947186
156444,1,0.887517988682
173719,1,0.858848810196
32404,1,0.902947604656
78897,1,0.855834066868
30708,1,0.914155066013
117294,1,0.889355540276
48552,1,0.87211227417
96979,1,0.885787904263
164283,1,0.80995965004
120831,1,0.802547156811
79261,1,0.880051732063
113624,0,0.829521119595
129021,1,0.88928258419
75958,1,0.918715834618
16157,1,0.85425978899
137728,1,0.816676259041
199775,1,0.832823812962
49314,0,0.818001747131
127790,1,0.85391408205
25610,1,0.822093307972
145257,1,0.842278838158
121101,1,0.877981364727
110492,1,0.888343036175
50983,1,0.868964850903
190409,1,0.938280940056
179641,1,0.822476565838
185219,1,0.969057679176
196855,1,0.888223648071
131505,1,0.908863067627
155179,1,0.864834010601
204356,1,0.816621184349
60723,0,0.816083669662
92983,1,0.948901176453
76853,1,0.962424039841
47392,1,0.890864551067
98321,1,0.904272258282
107731,1,0.862816274166
58271,1,0.882221162319
64983,1,0.881791353226
78298,1,0.867258369923
176053,1,0.821773409843
97787,1,0.904345929623
117700,1,0.867912054062
85256,1,0.887945175171
142854,1,0.887223362923
13813,1,0.918003022671
112346,1,0.864942014217
198178,1,0.922394633293
111735,1,0.906532049179
178965,1,0.927248120308
186049,1,0.888493478298
67132,1,0.858688235283
119047,1,0.930528342724
74047,1,0.92657315731
103204,1,0.823874533176
160285,1,0.806912600994
73145,1,0.881140649319
129949,1,0.844701051712
187365,1,0.864298045635
33495,1,0.921642243862
197624,1,0.826987147331
100028,1,0.809990525246
181534,1,0.872302412987
110429,1,0.857955276966
46360,1,0.866065561771
54764,1,0.801974177361
130540,1,0.868007898331
146645,1,0.876903295517
123422,1,0.915499448776
124184,1,0.927793085575
108728,1,0.868321716785
166070,1,0.850270986557
85447,1,0.810229182243
197642,1,0.845109701157
148303,1,0.935257732868
182124,0,0.801897466183
165884,1,0.925320923328
29378,0,0.885263502598
20780,1,0.918916225433
149915,1,0.915143609047
58179,0,0.898018598557
106384,1,0.915042996407
100062,1,0.94124352932
100556,1,0.810038089752
51283,1,0.927903950214
20663,1,0.866065382957
98785,0,0.871295452118
47228,1,0.880718886852
198435,1,0.869928479195
28181,1,0.857151091099
5545,1,0.894513964653
57100,0,0.862124562263
114374,1,0.840952813625
167778,1,0.819632232189
29603,1,0.804431915283
57720,1,0.808852612972
50312,1,0.820653915405
200777,1,0.840350568295
298,1,0.871288061142
117843,1,0.91917771101
167084,1,0.911550879478
8623,1,0.930892169476
109418,1,0.879007995129
62632,1,0.806775271893
134783,1,0.842072069645
121922,1,0.861532449722
128457,1,0.877640008926
119374,1,0.952468693256
109471,1,0.913183629513
31890,1,0.893484890461
146040,1,0.802042543888
150288,1,0.845956146717
207902,1,0.845110237598
202051,1,0.942233085632
151372,1,0.931147456169
129924,1,0.907105624676
137892,1,0.940051078796
193035,1,0.880356490612
54128,0,0.810957372189
160759,1,0.945500254631
84126,1,0.816930770874
136299,1,0.923235476017
131485,1,0.885467171669
153130,1,0.890679717064
163134,1,0.922082304955
17141,1,0.816210865974
179031,1,0.905933797359
4858,1,0.910256028175
32834,1,0.944073140621
18060,1,0.805094778538
204862,1,0.806894183159
43893,1,0.86723357439
160154,1,0.843716740608
8774,0,0.8024533391
189846,1,0.915265500546
74137,1,0.845805943012
23225,1,0.935924053192
177660,1,0.860120236874
78730,1,0.883350551128
70694,1,0.846730232239
78296,1,0.865208804607
131874,1,0.870379686356
1667,1,0.906587898731
112397,1,0.843200862408
152202,1,0.849750339985
49531,1,0.878897845745
21613,1,0.835949838161
75906,1,0.918595135212
145353,1,0.867714583874
176092,1,0.898220777512
2872,1,0.882539629936
132852,0,0.8034517169
111623,1,0.926706433296
85689,1,0.871347129345
153773,1,0.85361379385
142755,1,0.839605808258
8505,1,0.910660266876
118308,1,0.885094046593
13060,1,0.879330039024
187262,1,0.801952183247
30457,1,0.855637967587
41736,1,0.910931110382
62658,1,0.846054553986
120652,1,0.915835678577
55910,1,0.844510495663
195207,0,0.826197564602
45115,1,0.816177487373
206512,1,0.860075235367
83948,0,0.807739019394
37729,1,0.871019542217
34457,0,0.874675869942
26975,1,0.918286919594
26620,1,0.855480134487
160742,1,0.880342066288
2298,1,0.882284760475
89131,1,0.861566960812
44224,1,0.928686618805
134284,1,0.954828560352
56373,1,0.876732766628
71078,1,0.868254542351
5119,1,0.890200316906
176333,0,0.933172762394
84860,1,0.896776914597
48293,1,0.870174527168
148258,1,0.860888183117
134764,1,0.8503677845
95190,1,0.885556459427
167255,1,0.896306633949
117262,1,0.902281045914
68712,1,0.899671018124
131903,1,0.90001475811
129800,1,0.906399428844
95342,1,0.81146043539
119231,1,0.852006316185
189966,1,0.843300104141
79901,1,0.919758141041
80100,1,0.854039728642
21227,0,0.885489165783
105099,1,0.802187144756
148353,1,0.909898579121
98035,1,0.902533352375
148944,1,0.86655151844
202498,1,0.860558867455
100106,1,0.966811656952
61985,0,0.804806172848
159335,1,0.832016944885
124636,1,0.900529444218
207865,1,0.910093069077
119169,1,0.83562374115
129938,1,0.843918383121
44867,1,0.914327979088
73024,1,0.919199585915
119880,1,0.828630268574
28412,1,0.8636033535
162303,1,0.815250635147
184540,0,0.801893293858
145684,1,0.851964890957
189623,1,0.913051128387
107740,1,0.80968695879
137822,0,0.802602887154
85075,1,0.896066486835
24314,1,0.892099320889
48339,1,0.903550088406
207785,1,0.912001609802
206890,1,0.853346943855
34489,1,0.802524864674
166296,1,0.805173099041
74630,1,0.877214670181
35826,1,0.885788083076
16187,0,0.868948936462
19265,1,0.838636636734
12891,1,0.878073811531
76304,1,0.854033708572
138074,1,0.822888076305
65112,1,0.839925169945
84244,0,0.803678095341
145308,1,0.804575026035
58590,1,0.875371873379
103603,0,0.81615447998
89168,1,0.87976372242
97809,1,0.879159152508
29695,1,0.817753374577
38741,1,0.803016245365
171017,1,0.816057682037
169634,1,0.927404344082
145809,1,0.917422533035
174358,1,0.775089383125
150211,1,0.837767362595
32951,1,0.801977455616
204436,0,0.803016960621
21265,1,0.848955452442
175277,1,0.848377227783
180290,1,0.88291656971
56470,0,0.88586217165
165548,1,0.816049098969
8486,1,0.826954722404
29249,1,0.885807335377
104151,1,0.882661581039
176914,0,0.926406979561
173871,1,0.899662911892
116828,1,0.848773956299
139655,1,0.805832803249
141190,1,0.871582984924
182918,1,0.8216817379
91116,0,0.812134563923
145300,1,0.936521649361
97554,0,0.801943719387
149554,1,0.940524220467
205099,1,0.879400670528
26524,1,0.866554319859
204561,1,0.859870731831
159239,1,0.862598359585
7933,1,0.895974814892
93158,1,0.84922927618
71090,1,0.902091264725
57918,0,0.802188098431
4364,0,0.804922282696
162613,1,0.822983801365
160693,1,0.862742364407
103629,1,0.826897919178
38217,1,0.897649645805
141593,1,0.882369279861
153127,0,0.801978349686
31650,1,0.868196547031
13315,0,0.801967740059
100666,1,0.871132433414
116408,1,0.946721673012
42877,0,0.83733099699
32298,1,0.817474365234
206679,1,0.88172107935
139434,1,0.878345429897
103412,1,0.882263660431
33392,0,0.93626254797
170818,1,0.87393206358
70713,1,0.876537799835
34267,1,0.803483068943
310,0,0.804788947105
150493,1,0.819220483303
149485,1,0.887367784977
18199,1,0.899609088898
13565,1,0.803044855595
206167,1,0.90243434906
38124,1,0.847837507725
168035,1,0.844899535179
38850,0,0.801928639412
136702,1,0.829884290695
49647,1,0.825505018234
124857,1,0.848980844021
5914,1,0.837904155254
194921,1,0.863730788231
122307,1,0.924450278282
151163,1,0.881100594997
149401,1,0.837451040745
71416,1,0.860505700111
177291,1,0.836294472218
75014,1,0.910858988762
160128,1,0.843030869961
7163,1,0.874606609344
70078,1,0.930873572826
112029,1,0.890018999577
150362,1,0.836586356163
105389,1,0.803619265556
194891,1,0.9409481287
98121,0,0.894340574741
160609,1,0.908402860165
180114,0,0.819465875626
177975,0,0.899498581886
50797,1,0.934796452522
47892,1,0.790737450123
203988,1,0.876007378101
32567,1,0.875017285347
47746,1,0.879260063171
131176,1,0.841821074486
99199,1,0.836851596832
146137,1,0.939742863178
186429,1,0.902115523815
125079,1,0.911775112152
11988,1,0.828263819218
197026,1,0.830495893955
140643,1,0.872870206833
158367,1,0.803698122501
142726,1,0.901594758034
102251,1,0.874825060368
67254,1,0.8276014328
106847,1,0.883368253708
159665,1,0.895140826702
177042,1,0.92650449276
59188,1,0.886392831802
176896,1,0.853156089783
19875,1,0.854418933392
4841,1,0.889459788799
13254,0,0.870613217354
28920,1,0.840335786343
105786,1,0.866716921329
101989,1,0.861647069454
103122,1,0.927176773548
34246,1,0.915061235428
6966,1,0.875289022923
125941,1,0.845256745815
101051,0,0.948121786118
103022,0,0.803055584431
42853,0,0.802392482758
131828,1,0.841828346252
105234,1,0.865478694439
156391,0,0.801956534386
15545,1,0.862022221088
121306,1,0.852706551552
167434,1,0.820760190487
156436,1,0.895082056522
90011,0,0.889194905758
187084,1,0.865467071533
15877,1,0.873943805695
170481,1,0.823814749718
176555,1,0.801942825317
8864,1,0.887425243855
44477,1,0.884359300137
167185,1,0.920181393623
90304,1,0.875150501728
96197,1,0.868193209171
74826,1,0.85264891386
34353,0,0.816514134407
10874,1,0.872362017632
66805,1,0.802089810371
106113,1,0.895858347416
194770,1,0.859973847866
190776,1,0.862493991852
175235,0,0.832377016544
199059,1,0.83861041069
207158,1,0.91457927227
19113,1,0.868651092052
174531,1,0.896784842014
171140,1,0.920356750488
122517,1,0.916964232922
110272,1,0.852607309818
189942,1,0.894482791424
127262,1,0.881015539169
39543,1,0.867583155632
178291,1,0.880973637104
151788,1,0.857315659523
159532,1,0.924673378468
22959,1,0.870742857456
110712,1,0.900340676308
101824,1,0.907191455364
11620,1,0.89614200592
187014,1,0.888127744198
93496,1,0.889246881008
73866,1,0.895254850388
180629,1,0.881795763969
72972,1,0.903233349323
143189,1,0.850775241852
119546,1,0.945512771606
73034,1,0.901003360748
47635,1,0.836118340492
168680,1,0.879011213779
10284,1,0.807945668697
112273,1,0.820551812649
138515,1,0.881544589996
118765,1,0.870821416378
136858,1,0.801996767521
82068,0,0.877914130688
32327,1,0.906014800072
130226,0,0.811141192913
90010,1,0.884870409966
1142,1,0.902748227119
6132,1,0.825009226799
141629,1,0.905900597572
195338,1,0.876536250114
86282,1,0.828904747963
60694,1,0.830657958984
26451,1,0.836718201637
22888,1,0.819963097572
51526,1,0.88077968359
123930,0,0.805107414722
12157,1,0.858662128448
108063,1,0.82477170229
133895,1,0.963258266449
6603,1,0.833913803101
65965,1,0.917241752148
83481,1,0.916450798512
12572,1,0.819710552692
168631,1,0.888176441193
83921,1,0.865864157677
170285,1,0.894304335117
145562,1,0.87652939558
52390,1,0.816444516182
142002,1,0.869102776051
200669,0,0.801903069019
63633,1,0.87771320343
34928,1,0.90225571394
188702,1,0.841029644012
9510,0,0.804918825626
206746,1,0.871316194534
74071,1,0.872082352638
125739,1,0.904368281364
182413,1,0.857297837734
108139,0,0.812665343285
175752,1,0.856476187706
155577,1,0.876393020153
109071,1,0.871069073677
94527,1,0.876536786556
145435,1,0.84561508894
30675,1,0.93575245142
68353,1,0.893738508224
31024,0,0.801887989044
115906,1,0.862117886543
195569,1,0.844292461872
25135,1,0.908506274223
121010,1,0.867941975594
92388,1,0.904522061348
52188,1,0.811747610569
918,1,0.947403907776
159493,1,0.86572510004
200778,1,0.802806377411
16226,0,0.84597837925
59992,1,0.84751522541
158646,0,0.877253890038
149407,1,0.919285595417
204005,1,0.805826187134
78434,1,0.932545661926
49539,1,0.801922500134
160357,1,0.903197228909
104258,1,0.888612687588
65716,1,0.812002182007
126891,1,0.838653922081
88807,1,0.883544445038
134601,1,0.858471393585
132133,1,0.892870903015
64275,1,0.891622781754
176031,1,0.924039065838
74184,1,0.912723302841
32036,1,0.872949123383
34808,1,0.820778131485
39478,1,0.873048961163
47073,1,0.908475935459
4633,1,0.848172485828
70862,1,0.877527832985
34386,1,0.831147611141
186110,1,0.908482909203
22018,1,0.930786371231
165039,1,0.89708340168
149881,1,0.886442661285
173505,0,0.803206086159
76113,1,0.841928780079
113344,1,0.829169988632
45081,1,0.866118311882
17500,0,0.802484571934
107548,1,0.835888326168
179711,0,0.825987458229
106061,1,0.870841681957
30766,1,0.906114697456
157692,1,0.869082331657
41352,1,0.857982635498
132665,0,0.817718923092
86879,1,0.827943444252
38642,1,0.861937880516
149121,1,0.916732728481
111548,1,0.839113354683
65345,1,0.890738368034
90720,1,0.851701796055
11365,1,0.855168938637
107553,1,0.91131311655
179769,0,0.84544813633
844,1,0.866626679897
21666,1,0.869304656982
100439,0,0.80211520195
150792,0,0.801897704601
2574,1,0.876560807228
56747,1,0.888016700745
138810,1,0.873284101486
127087,1,0.873107373714
22750,1,0.804563701153
182572,1,0.843017399311
180472,1,0.967598736286
3157,1,0.848140060902
158511,1,0.947462260723
188971,1,0.864406228065
161801,1,0.875013113022
169770,1,0.879044353962
35262,1,0.818758070469
188246,1,0.92498922348
144089,1,0.831037819386
32669,1,0.930140316486
41927,1,0.884897530079
165459,1,0.867860376835
203319,1,0.785525739193
86652,1,0.848627746105
67933,1,0.832895159721
34412,1,0.891527891159
50506,1,0.847553193569
205454,1,0.875740885735
205530,1,0.866933405399
33972,1,0.848682105541
74749,1,0.876510441303
82165,0,0.818022012711
65605,1,0.954551398754
173297,1,0.80331248045
113174,1,0.84651440382
40085,1,0.863530993462
92862,1,0.801926732063
38061,1,0.876369774342
129958,0,0.814759016037
162800,1,0.820520102978
46818,1,0.822312772274
192899,1,0.917347073555
162583,1,0.925696730614
192918,1,0.804029464722
39207,1,0.799161314964
151739,1,0.835572063923
112446,1,0.88909804821
22309,0,0.817898869514
44384,1,0.855027318001
10351,1,0.887203812599
118044,1,0.912629783154
65847,1,0.900079548359
87918,1,0.891662955284
19487,1,0.90687930584
14086,0,0.802843809128
36168,1,0.940179765224
50534,1,0.884153783321
20766,0,0.817662835121
95037,1,0.962495326996
65624,1,0.820146620274
160670,0,0.801887691021
193178,1,0.903223335743
97292,1,0.809913992882
59790,1,0.802601993084
174419,1,0.884511709213
140339,1,0.883722066879
73235,1,0.879378676414
14799,1,0.905596733093
145282,1,0.84989464283
82333,1,0.911704361439
58384,1,0.941526532173
68002,0,0.841204226017
183302,1,0.863999664783
